Retutn_id,return_date,product_id,store_id,quantity
2905,1/24/1998,1039,3,2
2906,1/24/1998,1104,3,1
2907,1/24/1998,1165,15,1
2908,1/24/1998,1187,15,2
2909,1/24/1998,1215,3,1
2910,1/24/1998,1317,3,1
2911,1/25/1998,463,11,1
2912,1/25/1998,541,18,1
2913,1/25/1998,600,18,2
2914,1/25/1998,817,11,1
2915,1/25/1998,1383,11,2
2916,1/26/1998,197,18,1
2917,1/26/1998,573,9,1
2918,1/26/1998,717,13,1
2919,1/26/1998,1004,9,1
2920,1/26/1998,1279,13,1
2921,1/26/1998,1339,13,1
2922,1/26/1998,1390,13,2
2923,1/26/1998,1401,13,1
2924,1/26/1998,1498,13,1
2925,1/27/1998,427,24,1
2926,1/27/1998,473,24,1
2927,1/27/1998,505,24,1
2928,1/27/1998,566,24,1
2929,1/27/1998,777,19,1
2930,1/27/1998,801,19,1
2931,1/27/1998,870,24,2
2932,1/27/1998,989,24,1
2933,1/27/1998,1200,24,1
2934,1/27/1998,1214,24,1
2935,1/27/1998,1482,24,2
2936,1/28/1998,61,9,1
2937,1/28/1998,196,1,1
2938,1/28/1998,293,1,1
2939,1/28/1998,354,1,1
2940,1/28/1998,358,1,2
2941,1/28/1998,620,1,1
2942,1/28/1998,786,1,1
2943,1/28/1998,814,9,1
2944,1/28/1998,981,9,1
2945,1/28/1998,1372,1,1
2946,1/29/1998,252,12,1
2947,1/29/1998,476,18,1
2948,1/29/1998,647,18,1
2949,1/29/1998,658,13,1
2950,1/29/1998,710,13,1
2951,1/29/1998,833,13,1
2952,1/29/1998,915,13,1
2953,1/29/1998,1028,18,1
2954,1/29/1998,1036,13,1
2955,1/29/1998,1062,13,1
2956,1/29/1998,1524,9,1
2957,1/30/1998,368,24,1
2958,1/30/1998,456,24,1
2959,1/30/1998,845,24,1
2960,1/30/1998,983,24,1
2961,1/30/1998,1438,24,2
2962,2/1/1998,22,11,1
2963,2/1/1998,103,12,1
2964,2/1/1998,250,12,1
2965,2/1/1998,369,12,1
2966,2/1/1998,659,17,1
2967,2/1/1998,735,12,1
2968,2/1/1998,791,12,1
2969,2/1/1998,944,17,1
2970,2/1/1998,999,12,2
2971,2/1/1998,1033,17,1
2972,2/1/1998,1103,12,2
2973,2/1/1998,1118,12,1
2974,2/1/1998,1383,11,1
2975,2/1/1998,1384,11,2
2976,2/1/1998,1403,11,1
2977,2/2/1998,65,8,1
2978,2/2/1998,330,12,1
2979,2/2/1998,490,24,2
2980,2/2/1998,563,7,1
2981,2/2/1998,622,12,1
2982,2/2/1998,634,8,1
2983,2/2/1998,703,7,1
2984,2/2/1998,786,8,1
2985,2/2/1998,816,24,1
2986,2/2/1998,899,8,1
2987,2/2/1998,903,12,1
2988,2/2/1998,943,24,1
2989,2/2/1998,1146,12,1
2990,2/2/1998,1220,24,1
2991,2/2/1998,1356,24,1
2992,2/2/1998,1358,7,1
2993,2/2/1998,1426,24,1
2994,2/3/1998,643,9,1
2995,2/3/1998,713,3,1
2996,2/3/1998,718,3,1
2997,2/3/1998,724,3,2
2998,2/3/1998,900,3,1
2999,2/4/1998,67,15,1
3000,2/4/1998,114,4,1
3001,2/4/1998,416,9,1
3002,2/4/1998,547,4,1
3003,2/4/1998,606,9,1
3004,2/4/1998,916,9,1
3005,2/4/1998,940,4,2
3006,2/4/1998,1268,9,1
3007,2/4/1998,1348,4,1
3008,2/5/1998,46,7,1
3009,2/5/1998,70,11,1
3010,2/5/1998,93,11,1
3011,2/5/1998,463,15,1
3012,2/5/1998,471,15,2
3013,2/5/1998,639,21,1
3014,2/5/1998,734,15,2
3015,2/5/1998,785,15,1
3016,2/5/1998,951,11,1
3017,2/5/1998,1046,11,1
3018,2/5/1998,1139,7,1
3019,2/5/1998,1153,15,1
3020,2/5/1998,1165,11,1
3021,2/5/1998,1405,21,2
3022,2/5/1998,1497,11,1
3023,2/6/1998,9,24,2
3024,2/6/1998,126,8,1
3025,2/6/1998,142,24,1
3026,2/6/1998,206,8,2
3027,2/6/1998,235,7,1
3028,2/6/1998,247,17,1
3029,2/6/1998,266,23,1
3030,2/6/1998,274,17,1
3031,2/6/1998,288,20,1
3032,2/6/1998,296,8,1
3033,2/6/1998,302,24,1
3034,2/6/1998,374,8,1
3035,2/6/1998,415,4,1
3036,2/6/1998,440,4,1
3037,2/6/1998,491,17,1
3038,2/6/1998,495,24,1
3039,2/6/1998,512,23,1
3040,2/6/1998,552,7,1
3041,2/6/1998,590,17,1
3042,2/6/1998,601,4,1
3043,2/6/1998,608,8,1
3044,2/6/1998,668,17,1
3045,2/6/1998,749,17,2
3046,2/6/1998,947,9,1
3047,2/6/1998,968,8,1
3048,2/6/1998,983,9,1
3049,2/6/1998,991,8,1
3050,2/6/1998,1068,17,1
3051,2/6/1998,1075,9,1
3052,2/6/1998,1138,24,1
3053,2/6/1998,1283,4,2
3054,2/6/1998,1314,17,1
3055,2/6/1998,1339,8,1
3056,2/6/1998,1350,20,1
3057,2/6/1998,1353,8,1
3058,2/6/1998,1408,20,1
3059,2/6/1998,1446,9,1
3060,2/6/1998,1462,23,1
3061,2/7/1998,83,1,1
3062,2/7/1998,300,1,1
3063,2/7/1998,702,4,2
3064,2/7/1998,703,8,1
3065,2/7/1998,758,12,1
3066,2/7/1998,1106,8,2
3067,2/7/1998,1157,12,1
3068,2/7/1998,1301,1,1
3069,2/7/1998,1319,4,1
3070,2/7/1998,1322,12,2
3071,2/7/1998,1331,12,1
3072,2/7/1998,1348,1,1
3073,2/7/1998,1407,4,1
3074,2/7/1998,1409,4,1
3075,2/7/1998,1417,12,2
3076,2/7/1998,1484,4,2
3077,2/7/1998,1498,12,1
3078,2/7/1998,1513,1,1
3079,2/7/1998,1552,4,1
3080,2/8/1998,196,17,1
3081,2/8/1998,231,16,1
3082,2/8/1998,469,16,1
3083,2/8/1998,478,16,1
3084,2/8/1998,552,17,1
3085,2/8/1998,564,17,2
3086,2/8/1998,590,17,1
3087,2/8/1998,701,17,1
3088,2/8/1998,784,17,2
3089,2/8/1998,833,17,1
3090,2/8/1998,917,16,2
3091,2/8/1998,974,10,1
3092,2/8/1998,1073,16,1
3093,2/8/1998,1080,10,1
3094,2/8/1998,1166,10,1
3095,2/8/1998,1427,16,1
3096,2/8/1998,1445,17,1
3097,2/9/1998,26,1,2
3098,2/9/1998,62,1,2
3099,2/9/1998,86,12,1
3100,2/9/1998,112,6,2
3101,2/9/1998,182,11,1
3102,2/9/1998,240,23,1
3103,2/9/1998,258,12,1
3104,2/9/1998,299,12,1
3105,2/9/1998,313,12,1
3106,2/9/1998,338,1,1
3107,2/9/1998,383,11,1
3108,2/9/1998,397,12,1
3109,2/9/1998,441,11,1
3110,2/9/1998,460,11,1
3111,2/9/1998,462,11,1
3112,2/9/1998,551,23,1
3113,2/9/1998,588,12,1
3114,2/9/1998,681,12,1
3115,2/9/1998,861,1,2
3116,2/9/1998,941,6,1
3117,2/9/1998,948,23,2
3118,2/9/1998,1083,23,1
3119,2/9/1998,1120,11,1
3120,2/9/1998,1169,12,1
3121,2/9/1998,1292,12,1
3122,2/9/1998,1395,11,1
3123,2/10/1998,207,16,1
3124,2/10/1998,226,3,1
3125,2/10/1998,362,13,1
3126,2/10/1998,378,3,2
3127,2/10/1998,401,3,1
3128,2/10/1998,871,13,1
3129,2/10/1998,1006,13,1
3130,2/10/1998,1029,13,1
3131,2/10/1998,1362,13,2
3132,2/10/1998,1539,13,1
3133,2/10/1998,1540,13,1
3134,2/11/1998,3,11,2
3135,2/11/1998,192,18,2
3136,2/11/1998,328,19,1
3137,2/11/1998,330,24,1
3138,2/11/1998,475,24,1
3139,2/11/1998,581,19,2
3140,2/11/1998,607,11,2
3141,2/11/1998,837,19,1
3142,2/11/1998,871,19,1
3143,2/11/1998,880,23,1
3144,2/11/1998,923,24,2
3145,2/11/1998,985,11,2
3146,2/11/1998,988,11,1
3147,2/11/1998,1022,18,1
3148,2/11/1998,1059,24,1
3149,2/11/1998,1085,19,2
3150,2/11/1998,1117,23,1
3151,2/11/1998,1168,19,1
3152,2/11/1998,1204,19,1
3153,2/11/1998,1250,11,2
3154,2/11/1998,1467,23,2
3155,2/11/1998,1470,24,2
3156,2/11/1998,1550,19,1
3157,2/12/1998,204,21,1
3158,2/12/1998,263,10,1
3159,2/12/1998,274,21,2
3160,2/12/1998,289,21,1
3161,2/12/1998,305,10,1
3162,2/12/1998,483,10,1
3163,2/12/1998,707,21,1
3164,2/12/1998,825,21,1
3165,2/12/1998,913,10,1
3166,2/12/1998,1243,10,1
3167,2/12/1998,1298,21,1
3168,2/12/1998,1327,21,1
3169,2/12/1998,1333,10,2
3170,2/12/1998,1393,10,1
3171,2/13/1998,45,7,2
3172,2/13/1998,89,7,1
3173,2/13/1998,129,7,1
3174,2/13/1998,175,21,1
3175,2/13/1998,256,12,1
3176,2/13/1998,342,8,1
3177,2/13/1998,353,16,1
3178,2/13/1998,397,7,1
3179,2/13/1998,572,7,1
3180,2/13/1998,578,21,1
3181,2/13/1998,661,12,1
3182,2/13/1998,699,7,1
3183,2/13/1998,770,7,1
3184,2/13/1998,813,7,1
3185,2/13/1998,929,12,1
3186,2/13/1998,958,8,1
3187,2/13/1998,993,12,1
3188,2/13/1998,1034,21,1
3189,2/13/1998,1052,7,1
3190,2/13/1998,1076,21,1
3191,2/13/1998,1165,8,2
3192,2/13/1998,1185,12,1
3193,2/13/1998,1358,7,1
3194,2/13/1998,1378,12,2
3195,2/13/1998,1406,16,1
3196,2/13/1998,1410,12,1
3197,2/13/1998,1448,16,1
3198,2/13/1998,1516,7,1
3199,2/14/1998,190,21,1
3200,2/14/1998,222,21,1
3201,2/14/1998,323,21,2
3202,2/14/1998,375,21,1
3203,2/14/1998,774,21,1
3204,2/14/1998,871,21,2
3205,2/14/1998,1327,3,1
3206,2/15/1998,130,6,1
3207,2/15/1998,137,1,1
3208,2/15/1998,236,1,2
3209,2/15/1998,276,24,1
3210,2/15/1998,416,24,2
3211,2/15/1998,572,1,1
3212,2/15/1998,642,6,1
3213,2/15/1998,673,24,1
3214,2/15/1998,767,23,1
3215,2/15/1998,837,24,1
3216,2/15/1998,934,1,1
3217,2/15/1998,1158,23,1
3218,2/15/1998,1294,23,1
3219,2/15/1998,1294,6,1
3220,2/15/1998,1546,6,2
3221,2/15/1998,1548,24,1
3222,2/16/1998,405,18,1
3223,2/16/1998,592,18,1
3224,2/16/1998,742,18,1
3225,2/16/1998,955,18,1
3226,2/17/1998,86,17,1
3227,2/17/1998,133,4,1
3228,2/17/1998,166,1,1
3229,2/17/1998,177,3,1
3230,2/17/1998,279,3,1
3231,2/17/1998,311,17,1
3232,2/17/1998,426,17,2
3233,2/17/1998,596,13,1
3234,2/17/1998,694,17,2
3235,2/17/1998,703,1,1
3236,2/17/1998,968,13,1
3237,2/17/1998,1157,3,1
3238,2/17/1998,1211,1,2
3239,2/17/1998,1288,13,1
3240,2/17/1998,1378,1,1
3241,2/17/1998,1387,3,1
3242,2/17/1998,1441,17,2
3243,2/19/1998,44,6,1
3244,2/19/1998,74,1,1
3245,2/19/1998,81,17,2
3246,2/19/1998,133,23,2
3247,2/19/1998,141,17,1
3248,2/19/1998,161,3,1
3249,2/19/1998,166,1,2
3250,2/19/1998,202,17,1
3251,2/19/1998,396,15,2
3252,2/19/1998,458,17,1
3253,2/19/1998,719,6,1
3254,2/19/1998,720,6,1
3255,2/19/1998,995,6,1
3256,2/19/1998,1024,18,1
3257,2/19/1998,1143,1,2
3258,2/19/1998,1174,1,1
3259,2/19/1998,1193,6,1
3260,2/19/1998,1220,23,1
3261,2/19/1998,1301,17,1
3262,2/19/1998,1304,17,1
3263,2/19/1998,1355,17,1
3264,2/19/1998,1388,17,1
3265,2/19/1998,1451,6,1
3266,2/19/1998,1490,6,1
3267,2/19/1998,1515,15,1
3268,2/19/1998,1535,3,2
3269,2/19/1998,1540,18,1
3270,2/20/1998,47,20,1
3271,2/20/1998,299,7,1
3272,2/20/1998,361,7,1
3273,2/20/1998,361,19,1
3274,2/20/1998,419,7,1
3275,2/20/1998,533,7,1
3276,2/20/1998,763,19,1
3277,2/20/1998,1048,19,1
3278,2/20/1998,1112,19,1
3279,2/20/1998,1179,19,1
3280,2/21/1998,162,15,1
3281,2/21/1998,342,6,2
3282,2/21/1998,520,6,1
3283,2/21/1998,545,16,1
3284,2/21/1998,819,16,1
3285,2/21/1998,866,16,1
3286,2/21/1998,1176,16,1
3287,2/21/1998,1207,15,1
3288,2/21/1998,1398,16,1
3289,2/22/1998,116,13,1
3290,2/22/1998,307,13,1
3291,2/22/1998,343,10,1
3292,2/22/1998,524,13,1
3293,2/22/1998,586,19,1
3294,2/22/1998,689,13,1
3295,2/22/1998,730,10,2
3296,2/22/1998,797,10,1
3297,2/22/1998,816,9,1
3298,2/22/1998,850,8,1
3299,2/22/1998,1003,8,1
3300,2/22/1998,1050,13,1
3301,2/22/1998,1154,10,1
3302,2/22/1998,1157,8,1
3303,2/22/1998,1185,10,1
3304,2/22/1998,1337,10,1
3305,2/22/1998,1359,19,1
3306,2/22/1998,1427,8,1
3307,2/22/1998,1498,8,2
3308,2/22/1998,1534,10,1
3309,2/22/1998,1536,19,1
3310,2/23/1998,111,19,1
3311,2/23/1998,137,4,1
3312,2/23/1998,469,4,1
3313,2/23/1998,584,10,1
3314,2/23/1998,588,19,1
3315,2/23/1998,836,19,1
3316,2/23/1998,954,4,1
3317,2/23/1998,1164,4,1
3318,2/23/1998,1291,4,1
3319,2/23/1998,1294,10,1
3320,2/23/1998,1295,10,1
3321,2/25/1998,61,13,2
3322,2/25/1998,93,20,1
3323,2/25/1998,121,20,1
3324,2/25/1998,516,20,1
3325,2/25/1998,583,13,1
3326,2/25/1998,775,13,1
3327,2/25/1998,793,20,1
3328,2/25/1998,921,15,1
3329,2/25/1998,1264,20,1
3330,2/25/1998,1335,15,1
3331,2/25/1998,1364,15,1
3332,2/26/1998,48,21,2
3333,2/26/1998,172,21,1
3334,2/26/1998,350,21,2
3335,2/26/1998,522,21,1
3336,2/26/1998,680,11,1
3337,2/26/1998,771,21,1
3338,2/26/1998,1002,21,1
3339,2/26/1998,1102,11,1
3340,2/27/1998,32,19,1
3341,2/27/1998,81,13,1
3342,2/27/1998,107,18,1
3343,2/27/1998,219,13,1
3344,2/27/1998,256,10,2
3345,2/27/1998,307,19,1
3346,2/27/1998,396,18,1
3347,2/27/1998,400,19,1
3348,2/27/1998,467,10,2
3349,2/27/1998,496,10,2
3350,2/27/1998,540,20,1
3351,2/27/1998,573,19,1
3352,2/27/1998,591,18,1
3353,2/27/1998,783,19,2
3354,2/27/1998,845,10,1
3355,2/27/1998,1222,19,2
3356,2/28/1998,181,16,1
3357,2/28/1998,277,16,1
3358,2/28/1998,507,16,1
3359,2/28/1998,539,16,1
3360,2/28/1998,656,16,1
3361,2/28/1998,1142,16,1
3362,2/28/1998,1388,16,1
3363,3/2/1998,232,13,1
3364,3/2/1998,280,3,1
3365,3/2/1998,342,3,1
3366,3/2/1998,345,4,2
3367,3/2/1998,375,3,1
3368,3/2/1998,545,4,1
3369,3/2/1998,550,15,2
3370,3/2/1998,674,3,1
3371,3/2/1998,782,4,1
3372,3/2/1998,954,3,1
3373,3/2/1998,1001,21,1
3374,3/2/1998,1106,3,1
3375,3/2/1998,1164,3,1
3376,3/2/1998,1168,3,1
3377,3/2/1998,1218,13,1
3378,3/2/1998,1292,21,2
3379,3/2/1998,1337,4,2
3380,3/2/1998,1383,3,1
3381,3/2/1998,1551,4,1
3382,3/3/1998,40,7,1
3383,3/3/1998,129,8,2
3384,3/3/1998,199,24,2
3385,3/3/1998,250,7,1
3386,3/3/1998,351,13,1
3387,3/3/1998,373,7,1
3388,3/3/1998,383,8,1
3389,3/3/1998,522,13,1
3390,3/3/1998,667,10,1
3391,3/3/1998,667,18,1
3392,3/3/1998,726,8,1
3393,3/3/1998,869,10,1
3394,3/3/1998,911,7,2
3395,3/3/1998,931,24,1
3396,3/3/1998,936,8,1
3397,3/3/1998,974,8,1
3398,3/3/1998,1012,8,1
3399,3/3/1998,1102,8,2
3400,3/3/1998,1377,8,1
3401,3/3/1998,1461,10,1
3402,3/5/1998,63,8,1
3403,3/5/1998,233,7,1
3404,3/5/1998,321,8,1
3405,3/5/1998,332,8,1
3406,3/5/1998,399,17,2
3407,3/5/1998,574,8,1
3408,3/5/1998,576,10,1
3409,3/5/1998,583,7,1
3410,3/5/1998,727,17,1
3411,3/5/1998,924,7,1
3412,3/5/1998,1045,8,1
3413,3/5/1998,1051,17,1
3414,3/5/1998,1071,7,1
3415,3/5/1998,1100,7,2
3416,3/5/1998,1129,7,1
3417,3/5/1998,1161,17,2
3418,3/5/1998,1179,17,1
3419,3/5/1998,1185,10,1
3420,3/5/1998,1342,10,1
3421,3/5/1998,1386,10,1
3422,3/5/1998,1487,17,1
3423,3/5/1998,1491,8,1
3424,3/6/1998,311,3,1
3425,3/6/1998,392,4,1
3426,3/6/1998,406,13,1
3427,3/6/1998,492,13,1
3428,3/6/1998,497,4,1
3429,3/6/1998,501,16,1
3430,3/6/1998,528,4,1
3431,3/6/1998,655,16,1
3432,3/6/1998,711,4,2
3433,3/6/1998,927,16,1
3434,3/6/1998,994,13,1
3435,3/6/1998,1092,4,1
3436,3/6/1998,1246,13,2
3437,3/6/1998,1290,4,1
3438,3/6/1998,1475,13,1
3439,3/7/1998,4,10,2
3440,3/7/1998,53,16,1
3441,3/7/1998,109,16,1
3442,3/7/1998,120,16,1
3443,3/7/1998,277,16,1
3444,3/7/1998,323,16,1
3445,3/7/1998,594,10,2
3446,3/7/1998,666,10,2
3447,3/7/1998,669,16,1
3448,3/7/1998,1156,16,1
3449,3/7/1998,1317,10,1
3450,3/7/1998,1479,16,1
3451,3/7/1998,1504,16,2
3452,3/8/1998,38,21,1
3453,3/8/1998,112,19,1
3454,3/8/1998,163,21,1
3455,3/8/1998,197,20,1
3456,3/8/1998,220,19,1
3457,3/8/1998,561,21,1
3458,3/8/1998,574,20,2
3459,3/8/1998,947,20,1
3460,3/8/1998,1072,19,2
3461,3/8/1998,1228,21,1
3462,3/8/1998,1413,20,1
3463,3/9/1998,36,7,1
3464,3/9/1998,70,16,1
3465,3/9/1998,215,7,1
3466,3/9/1998,246,7,1
3467,3/9/1998,331,18,2
3468,3/9/1998,377,23,1
3469,3/9/1998,544,15,1
3470,3/9/1998,712,6,2
3471,3/9/1998,730,16,1
3472,3/9/1998,749,23,1
3473,3/9/1998,790,6,2
3474,3/9/1998,832,16,2
3475,3/9/1998,863,16,1
3476,3/9/1998,982,16,2
3477,3/9/1998,1018,16,2
3478,3/9/1998,1042,15,2
3479,3/9/1998,1166,7,1
3480,3/9/1998,1281,6,2
3481,3/9/1998,1308,15,1
3482,3/9/1998,1380,7,1
3483,3/9/1998,1537,15,1
3484,3/10/1998,15,3,1
3485,3/10/1998,80,8,1
3486,3/10/1998,154,3,1
3487,3/10/1998,273,19,1
3488,3/10/1998,387,23,1
3489,3/10/1998,450,19,2
3490,3/10/1998,473,19,1
3491,3/10/1998,558,21,1
3492,3/10/1998,712,23,1
3493,3/10/1998,788,21,2
3494,3/10/1998,824,18,1
3495,3/10/1998,842,8,2
3496,3/10/1998,1106,23,1
3497,3/10/1998,1154,8,2
3498,3/10/1998,1181,8,1
3499,3/10/1998,1228,21,1
3500,3/10/1998,1313,8,2
3501,3/10/1998,1332,19,1
3502,3/10/1998,1372,8,1
3503,3/10/1998,1384,23,2
3504,3/10/1998,1434,3,1
3505,3/10/1998,1519,21,2
3506,3/10/1998,1542,8,1
3507,3/11/1998,75,12,2
3508,3/11/1998,138,21,1
3509,3/11/1998,155,21,1
3510,3/11/1998,170,21,2
3511,3/11/1998,218,17,1
3512,3/11/1998,503,21,1
3513,3/11/1998,525,21,1
3514,3/11/1998,619,21,1
3515,3/11/1998,631,12,2
3516,3/11/1998,712,12,2
3517,3/11/1998,825,17,1
3518,3/11/1998,966,21,1
3519,3/11/1998,1022,12,1
3520,3/11/1998,1084,17,1
3521,3/11/1998,1128,21,1
3522,3/11/1998,1134,12,1
3523,3/11/1998,1166,17,1
3524,3/11/1998,1202,12,1
3525,3/11/1998,1334,21,1
3526,3/11/1998,1472,12,2
3527,3/12/1998,180,9,2
3528,3/12/1998,264,11,1
3529,3/12/1998,264,11,1
3530,3/12/1998,298,11,2
3531,3/12/1998,306,12,1
3532,3/12/1998,323,11,1
3533,3/12/1998,372,12,1
3534,3/12/1998,433,20,1
3535,3/12/1998,434,12,2
3536,3/12/1998,661,20,1
3537,3/12/1998,786,12,1
3538,3/12/1998,795,20,1
3539,3/12/1998,942,12,1
3540,3/12/1998,1039,9,1
3541,3/12/1998,1201,11,1
3542,3/12/1998,1317,12,1
3543,3/12/1998,1336,12,1
3544,3/13/1998,532,9,1
3545,3/13/1998,1403,9,1
3546,3/14/1998,307,4,1
3547,3/14/1998,471,4,1
3548,3/14/1998,581,4,1
3549,3/14/1998,901,4,1
3550,3/14/1998,954,23,1
3551,3/14/1998,1273,23,2
3552,3/15/1998,466,1,1
3553,3/15/1998,579,1,1
3554,3/15/1998,1151,1,1
3555,3/15/1998,1281,1,1
3556,3/15/1998,1346,1,1
3557,3/16/1998,157,17,1
3558,3/16/1998,556,17,1
3559,3/17/1998,38,8,1
3560,3/17/1998,64,8,1
3561,3/17/1998,113,8,1
3562,3/17/1998,342,8,2
3563,3/17/1998,370,15,1
3564,3/17/1998,392,3,1
3565,3/17/1998,530,8,1
3566,3/17/1998,564,15,1
3567,3/17/1998,743,6,1
3568,3/17/1998,794,15,1
3569,3/17/1998,840,6,1
3570,3/17/1998,850,15,1
3571,3/17/1998,993,6,1
3572,3/17/1998,1082,6,1
3573,3/17/1998,1099,8,1
3574,3/17/1998,1183,10,1
3575,3/17/1998,1213,6,1
3576,3/17/1998,1279,15,1
3577,3/17/1998,1294,8,2
3578,3/17/1998,1493,8,1
3579,3/18/1998,246,19,1
3580,3/18/1998,537,7,1
3581,3/18/1998,1102,7,1
3582,3/18/1998,1125,19,1
3583,3/18/1998,1182,11,1
3584,3/18/1998,1310,7,1
3585,3/19/1998,130,1,1
3586,3/19/1998,306,8,1
3587,3/19/1998,307,12,1
3588,3/19/1998,325,12,2
3589,3/19/1998,347,1,1
3590,3/19/1998,399,8,1
3591,3/19/1998,506,11,1
3592,3/19/1998,554,13,1
3593,3/19/1998,558,8,1
3594,3/19/1998,601,12,1
3595,3/19/1998,700,12,1
3596,3/19/1998,725,1,1
3597,3/19/1998,735,8,1
3598,3/19/1998,888,8,1
3599,3/19/1998,964,13,1
3600,3/19/1998,994,13,1
3601,3/19/1998,1021,13,1
3602,3/19/1998,1096,11,2
3603,3/19/1998,1105,11,2
3604,3/19/1998,1158,11,1
3605,3/19/1998,1198,11,2
3606,3/19/1998,1241,8,1
3607,3/19/1998,1251,13,1
3608,3/19/1998,1424,1,1
3609,3/19/1998,1554,8,1
3610,3/20/1998,849,3,1
3611,3/20/1998,1339,3,2
3612,3/21/1998,7,20,2
3613,3/21/1998,223,24,1
3614,3/21/1998,243,7,1
3615,3/21/1998,301,12,1
3616,3/21/1998,325,12,1
3617,3/21/1998,380,11,1
3618,3/21/1998,486,7,1
3619,3/21/1998,490,19,1
3620,3/21/1998,561,19,1
3621,3/21/1998,575,7,1
3622,3/21/1998,664,24,1
3623,3/21/1998,740,6,1
3624,3/21/1998,744,6,1
3625,3/21/1998,759,19,2
3626,3/21/1998,792,7,1
3627,3/21/1998,805,19,1
3628,3/21/1998,828,12,1
3629,3/21/1998,859,11,2
3630,3/21/1998,860,19,2
3631,3/21/1998,868,9,1
3632,3/21/1998,872,12,2
3633,3/21/1998,969,7,1
3634,3/21/1998,1041,19,2
3635,3/21/1998,1098,19,1
3636,3/21/1998,1110,19,1
3637,3/21/1998,1123,6,1
3638,3/21/1998,1148,6,1
3639,3/21/1998,1162,7,1
3640,3/21/1998,1243,11,2
3641,3/21/1998,1458,9,1
3642,3/21/1998,1502,9,1
3643,3/21/1998,1523,12,1
3644,3/22/1998,37,15,2
3645,3/22/1998,120,18,1
3646,3/22/1998,154,21,1
3647,3/22/1998,820,21,1
3648,3/22/1998,978,18,1
3649,3/22/1998,1069,15,1
3650,3/22/1998,1193,15,1
3651,3/22/1998,1318,15,1
3652,3/23/1998,425,13,1
3653,3/23/1998,439,4,1
3654,3/23/1998,816,4,2
3655,3/23/1998,841,13,2
3656,3/23/1998,896,13,1
3657,3/23/1998,1159,13,1
3658,3/23/1998,1215,13,1
3659,3/23/1998,1392,4,2
3660,3/23/1998,1446,13,1
3661,3/23/1998,1456,4,1
3662,3/23/1998,1490,10,1
3663,3/24/1998,165,1,1
3664,3/24/1998,287,1,1
3665,3/24/1998,460,19,2
3666,3/24/1998,543,19,1
3667,3/24/1998,675,19,1
3668,3/24/1998,918,19,2
3669,3/24/1998,932,1,2
3670,3/24/1998,1062,19,1
3671,3/24/1998,1178,1,1
3672,3/24/1998,1448,1,1
3673,3/25/1998,46,17,1
3674,3/25/1998,52,24,1
3675,3/25/1998,426,16,2
3676,3/25/1998,428,16,1
3677,3/25/1998,533,24,1
3678,3/25/1998,547,17,1
3679,3/25/1998,584,9,1
3680,3/25/1998,655,24,1
3681,3/25/1998,660,9,1
3682,3/25/1998,807,17,2
3683,3/25/1998,879,1,1
3684,3/25/1998,1064,17,1
3685,3/25/1998,1088,24,1
3686,3/25/1998,1182,24,2
3687,3/25/1998,1266,17,1
3688,3/25/1998,1553,17,1
3689,3/26/1998,203,24,1
3690,3/26/1998,327,24,1
3691,3/26/1998,852,24,1
3692,3/26/1998,989,11,1
3693,3/26/1998,1165,11,1
3694,3/26/1998,1204,24,1
3695,3/26/1998,1307,11,1
3696,3/26/1998,1420,24,1
3697,3/26/1998,1461,11,2
3698,3/27/1998,234,6,1
3699,3/27/1998,410,6,1
3700,3/27/1998,460,4,1
3701,3/27/1998,801,6,1
3702,3/27/1998,900,4,1
3703,3/27/1998,924,4,1
3704,3/27/1998,944,4,1
3705,3/27/1998,1005,6,1
3706,3/27/1998,1070,4,1
3707,3/27/1998,1167,4,2
3708,3/27/1998,1211,1,2
3709,3/27/1998,1342,4,1
3710,3/27/1998,1423,1,1
3711,3/27/1998,1479,6,1
3712,3/27/1998,1539,4,1
3713,3/28/1998,112,24,1
3714,3/28/1998,462,24,1
3715,3/28/1998,867,23,1
3716,3/28/1998,1100,23,1
3717,3/28/1998,1393,24,1
3718,3/29/1998,11,12,1
3719,3/29/1998,35,12,2
3720,3/29/1998,65,12,2
3721,3/29/1998,207,16,1
3722,3/29/1998,331,15,1
3723,3/29/1998,410,16,1
3724,3/29/1998,411,15,1
3725,3/29/1998,537,16,1
3726,3/29/1998,636,15,1
3727,3/29/1998,705,12,1
3728,3/29/1998,838,15,1
3729,3/29/1998,881,18,1
3730,3/29/1998,907,18,1
3731,3/29/1998,958,16,1
3732,3/29/1998,985,12,1
3733,3/29/1998,1185,15,1
3734,3/29/1998,1244,16,1
3735,3/29/1998,1279,12,1
3736,3/29/1998,1337,15,2
3737,3/29/1998,1462,16,1
3738,3/30/1998,510,9,1
3739,3/30/1998,619,6,1
3740,3/30/1998,687,9,1
3741,3/30/1998,850,17,1
3742,3/30/1998,981,17,2
3743,3/30/1998,1190,9,1
3744,3/30/1998,1230,17,1
3745,3/30/1998,1428,6,1
3746,3/30/1998,1548,17,1
3747,3/30/1998,1553,17,1
3748,4/2/1998,199,12,1
3749,4/2/1998,201,12,1
3750,4/2/1998,244,12,1
3751,4/2/1998,734,7,2
3752,4/2/1998,1019,10,1
3753,4/2/1998,1123,7,2
3754,4/2/1998,1214,12,1
3755,4/2/1998,1232,7,1
3756,4/2/1998,1487,12,1
3757,4/2/1998,1503,12,2
3758,4/2/1998,1527,7,1
